ID,CHANNEL,VIDEO_TITLE,VIDEO_TAG
3280200,Science&Technology,Nokia 5530 XpressMusic,"Nokia, 5530, XpressMusic, Music, TouchScreen"
3280202,Science&Technology,iPhone 3G S Ad,"iphone 3g s, iphone, iphone 3g, 3gs, commercial, advertisment, tysiphonehelp, apple, wwdc, tv ad"
3280203,Science&Technology,iPhone 3G S  AT&T  - Unboxing,"apple, iphone, 3g, 3gs, ipod, macbook, pro, air, at, unlocked, gsm, symbian, mobile, s60, gadget, phone, phonedog"
3280204,Science&Technology,HaveFun,"palm, pre, webos, firstboot"
3280207,Science&Technology,Desafio Philips - GoGear,"MP4, player, som, qualidade, GoGear, Philips, comparativo"
3280208,Science&Technology,Google Local Business Center Introduction,"Google, Local, Business, Center, Maps, Dashboard, Marketing, LBC, Customers, Exposure, Advertising, SMB, SEO, analytics, optimization, map"
3280209,Science&Technology,Palm Pre Review,"palm pre, pre, pre review, palm pre review"
3280210,Science&Technology,Fantastic Real UFO Footage June 7th 2009,"real ufo footage 2009, ufo sighting, UFO shape shift, alien, flying saucer, daytime ufo, jtpfreak, ufo caught on video"
3280211,Science&Technology,Magnetic food: Metal Bits in YOUR Cereal! Yummy!,"metal, bits, filings, cereal, iron, enriched, fortified, bran, flakes, corn, wheat, total, microscope, experiment, reduced, magnetic, food, breakfast, technician, jcmdi.com, santa, clarita, california"
3280212,Science&Technology,Bing: The Cure for Search Overload Syndrome,"Bing, travel, Microsoft, decision, engine, search, airfare, air, tickets, cheap, easy, surf, cure, overload, syndrome, com, waiting, Google, Yahoo, television, TV, ad, commercial, miscommunication, tangle, tangled, breakfast, club, ratpack, rat, pack, LCD, plasma, ionized, gas, backpack, school, eat, wolf, spiders, flatscreen, paradise, bird, back, pain, Sunday"
3280213,Science&Technology,Microsoft Bing Decision Engine,"microsoft, bing, search, decision, engine, launch, product"
3280214,Science&Technology,e-passport with flexible OLED by Samsung [SID 09],"SMD, Flexible, OLED, Samsung, SID, thin, film, encapsulation, passport, electronic, ID, Vitex, system, Barix, RFID"
3280215,Science&Technology,iPhone 3G S from AT&T: Pricing and Availability Info,"AT&T, ATT, iPhone, 3G, device, mobile, cell, phone, Seth, announcement, pricing, availability, 16, 32, Gig, model, new, qualify, refurbish, process, online, store, June, 19, 19th, pre, order, pre-order, line, a.m., local, time, receipt"
3280217,Science&Technology,Palm Pre  Sprint : Unboxing,"palm, pre, synergy, emulator, webos, motion, apps, kravvykrav, kravvy, krav, phonedog, phone, cell, sprint, gsm, iphone"
3280219,Science&Technology,"Palm Pre  Sprint : Hardware Comparison, Cards Hands-On","palm, pre, synergy, emulator, webos, motion, apps, kravvykrav, kravvy, krav, phonedog, phone, cell, sprint, gsm, iphone"
3280220,Science&Technology,"iPhone 3GS: Thoughts, Impressions, & Rants","iphone, 3GS, 3G, AT&T, ATT, apple, bluetooth, MP3, player, iTunes, Safari, Macbook"
3280221,Science&Technology,Nokia N97 Comeback,"nokia, ll cool j, n97, n series, comeback, come, back, don t, call, it, mobile, qwerty, touch screen, ll, cool"
3280222,Science&Technology,Fake iPod Radios Review,"fake, tat, ipod, radio, review, ashens"
3280223,Science&Technology,"Play Arrington off, Keyboard Cat","Michael, Arrington, Leo, Laporte, Keyboard, Cat"
3280224,Science&Technology,NAVIGON for your iPhone,"iphone, navigation, navigon, tomtom, mobilenavigator, mn7, wwdc, app, applikation, os 3.0, 3G, mobile, software, symbian, windows"
3280225,Science&Technology,Zune HD Hands On,"zune hd, zune, microsoft, apple, ipod touch, hands on"
3280226,Science&Technology,Personalized Genetics,"Genetics, Rocketboom, Health, Genome, Tech"
3280227,Science&Technology,Hand of Man @ Maker Faire,"hydraulic, hand, robot, mechanical, diy, burning, man, maker, faire, metal, control, giant, huge"
3280229,Science&Technology,Discovery Institute Caught Illegally Censoring Videos,"discovery, institute, casey, luskin, assclown, intelligent, design, fraud, creationism, lies, evolution, creationist, dishonesty"
3280230,Science&Technology,Project Natal for Xbox 360 HD!,"Project, Natal, Microsoft, Xbox, 360, E3, 2009, Motion, Sensor, camera, Voice, recognition, virtual, reality, no, controller."
3280231,Science&Technology,Sony Ericsson Aino,"Sony, Ericsson, Aino"
3280232,Science&Technology,Opera Unite Instructions,"opera, unite, browser, download, beta, innovation, reinvent, internet, explorer, firefox, try, free"
3280233,Science&Technology,Lid Release on the Herschel Space Observatory,"Herschel, lid, Space Telescope"
3280234,Science&Technology,Flame Drill,"geothermal, underground, mega green tech, POP: Green Tech, flame drill, flame"
3280235,Science&Technology,Nokia N97 Review,"Phone, Review, Video, Nokia, N97, QWERTY, Symbian"
3280236,Science&Technology,Pixel Qi screen demo Live from Taipei,"pixel qi, lcd, e-reader, e-ink, computex, taipei, black and white, color"
3280237,Science&Technology,Native Multitouch support on Linux,"native, multi-touch, multitouch, linux, 2.6.30, enac, lii-enac.fr, xorg, compiz, kde, touch, kernel"
3280238,Science&Technology,Nokia N97 prime impressioni da telefonino.net,"Nokia, N97, prime, impressioni, da, telefonino.net"
3280239,Science&Technology,UFO - Best closeup UFO video to date,"UFO, ALIEN, UFOS, SPACE"
3280240,Science&Technology,HTC Touch Pro2 Unboxing,"htc, touch, pro2, diamond2, iphone, windows, mobile, android, touch pro 2"
3280242,Science&Technology,Apple iPhone 3G S ad: Break In,"apple, iphone, mac, osx, macbook, air, ipod, touch, multitouch, steve, jobs, imac"
3280243,Science&Technology,Microsoft Bing commercial,"advertising, commercial, microsoft, bing, bing.com, tv, search, site, msn, searcher, viad.tv"
3280244,Science&Technology,Samsung S8000 Jet transitions,"MVI, 6921"
3280245,Science&Technology,iPhone 3GS prime impressioni da Telefonino.net,"iPhone, 3GS, prime, impressioni, da, Telefonino.net"
3280246,Science&Technology,Archos 9 at Archos Event in Paris,"Archos 9pctablet, pctablet, windows7, intel atom"
3280247,Science&Technology,New Apple iPhone 3GS Guided Tour 2009 Part 2,"New, Apple, iPhone, 3GS, Guided, Tour, 2009, Part, 3G"
3280249,Science&Technology,Dance Dance Immolation: FLAMES! GAMES!  Boing Boing Video ,"Boingboing, boing, bbtv, bbvideo, interpretive, arson, fire, pyrotechnics, pyro, burning, man, oakland, punk, rock, nimby, burn, flames, explosions, dancing, dance, revolution, immolation, DDR, DDI"
3280250,Science&Technology,Samsung Star S5230 videoreview da Telefonino.net,"Samsung, Star, S5230, videoreview, da, Telefonino.net"
3280251,Science&Technology,Introducing Google Squared,"google, google search, search, google squared, squared, internet search"
3280252,Sports,SHOCKING leg break - Oupa Ngulube vs Black Aces,"Ouch, Leg, Break, Shocking, Terrible, Eina, South, African, Football, Amazing, Skill, Wow, Soccer, Shibobo, Tsamaya, Mzanzi, Golden, Arrows, Kaizer, Cheifs, Teko, Modise, Surprise, Moriri, Orlando, Pirates, Mark, Mayambela, Mamelodi, Sundowns, Africa, Nelson, Mandela, Jacob, Zuma"
3280253,Sports,Kobe Bryant: Top 10 Plays from 2009,"nba, amazing, highlights, Kobe, Bryant, Top, 10, Playoffs, Los, Angeles, Lakers"
3280255,Sports,MVPs - Kobe & LeBron  Mrs. Lewis ,"Kobe, Bryant, LeBron, James, Nike, MVPs, Most, Valuable, Puppets, NBA, Playoffs, Basketball"
3280256,Sports,MVPs - Kobe & LeBron  Lil Dez ,"MVPs, Kobe Bryant, LeBron James, Nike Basketball, 2009 Playoffs, Most Valuable Puppets, Lil Dez, Little Dez"
3280257,Sports,MVPs - Kobe & LeBron  Car Jump ,"MVPs, Kobe Bryant, LeBron James, Nike, Most Valuable Puppets, NBA, 2009 Playoffs, Basketball"
3280258,Sports,Kathie Lee is a Creep,"exercise, fitness, workout, celebrity, everything is terrible, human love machine, kathie lee, vhs"
3280260,Sports,MotoGp Catalunya 2009 - radiocronaca dell EPICO DUELLO ROSSI-LORENZO - di Nico Forletta,"valentino, rossi, jorge, lorenzo, nico, forletta, yamaha, moto, mondiale, gp, catalunya, catalogna, spagna, barcelona, radio, rai, casey, stoner, ducati"
3280262,Sports,Billy Doran YOUTUBE SLAM DUNK CONTEST Final Round  5 11 ,"youtube slamdunk, final round, presented by nissan, finalist, between the legs dunk, 720 dunk, air up there dunk, tdub, golden child, 50 inch vertical"
3280263,Sports,FC Barcelona Gladiator Pep Guardiola s motivatonal video Final Champions Rome 2009,"FC, Barcelona, Gladiator, Pep, Guardiola, motivatonal, video, Final, Champions, Rome, 2009"
3280264,Sports,Brazil vs Egypt  4 - 3  FIFA Confederations Cup South Africa 2009 SKY SPORTS,"Brazil, vs, Egypt, Brasil, Egipto, ？？？, ？, ？？？？？？？？, FIFA, Confederations, Cup, South, Africa, 2009, copa, confederaciones, Kaka, Dunga, scratch, du, oro, Verde, amarela, The, sudafrica, 2010, 15/06/09, SKY, SPORTS"
3280265,Sports,Kobe Bryant Throws Down the Long Alley-Oop Pass,"nba, amazing, highlights, Kobe, Bryant, Derek, Fisher, Lakers"
3280266,Sports,Rashad Evans vs. Lyoto Machida - Fight Video UFC 98,"Rashad, Evans, vs., Lyoto, Machida, Fight, Video, UFC, 98, hughes, serra, alexander, houston, irvin, cro, cop, couture, lesnar, liddell, mir, shogun"
3280267,Sports,Dwight Howard: Top 10 Plays of 2009,"nba, amazing, highlights, dwight, howard, top, 10, plays, 2009, playoffs"
3280268,Sports,Segunda Pele,"Palmeiras, segunda pele, adidas, tatuagem, concentra？？o, uniforme, sumi？o, detetive, Canon 5DMK2, jogo, Torcedor Fanático, roupeiro, mama, vendedor de amendoim, maria chuteira, cheerleader, periquito, torcedor adversário, mágico"
3280270,Sports,lakers vs magic nba finals game 1 highlights.. kobe bryant 40 pts...magical !!.. lakers win,"los, angeles, lakers, versus, vs, at, orlando, magic, game, nba, finals, 2009, playoffs, kobe, bryant, 40, pts, amazing, wow, jumpshot, three, pointer, and1, highlights, plays, top, lalousse24, lamar, odom, pau, gasol, dwight, howard, hedo, turkoglu, rashad, lewis, jameer, nelson, trevor, ariza, alleyoop, dunk, crossover, assist, steal, espn, abc, tnt, inside, the, lebron, james, yankees, dwyane, wade, derrick, rose, randy, johnson, kaka, ronaldo, soccer, usa, brazil"
3280271,Sports,Gloucestershire Cheese Rolling 2009,"gloucestershire, cheese rolling, 2009, extreme, sport, cheese, downhill, race, chasing, event, gloucester"
3280272,Sports,Top 10: Plays from the 2008 NBA Finals,"nba, amazing, highlights, 2008, FInals, Los, Angeles, lakers, Boston, Celtics, top, 10"
3280273,Sports,How NOT to celebrate a goal,"blood, head, Amr Zaki, Aboutraika, Oman, Egypt"
3280275,Sports,NASCAR MEXICO CARLOS PARDO FATAL CRASH PUEBLA - 6/14/09,"nascar, mexico, puebla, last, lap, carlos, pardo, fatal, crash, pit, road, wall, big, wreck, viscous, huge, accidente, accident, death, racing, team, race, driver, died, impressive, car, del, mexicano, de, piloto, automotriz, muere, muerte, corona, luto, choque, carrera, carros"
3280276,Sports,TNA: Raven Makes His Return,"tna, wrestling, raven"
3280277,Sports,Erin Andrews s Bottom,"Erin, Andrews, ESPN, NCAA, College, Worlds, Series, LSU, Arkansas, 2009, ass, butt, rear, end, bottom"
3280278,Sports,LeBron Makes an Amazing Finish to Game 2,"nba, amazing, highlights, LeBron, James, Cleveland, Cavaliers, game, winner, playoff, buzzer"
3280279,Sports,MVPs - Kobe & LeBron  Lil Dez Final ,"Kobe, Bryant, LeBron, James, MVPs, Nike, Basketball, Playoffs, Finals, Most, Valuable, Puppets"
3280280,Sports,Fallece Carlos Pardo piloto de NASCAR Mexico,"amazing, crash, accidente, muere, muerte, carlos, pardo, nascar, mexico, crashed, choque, automivilistico, automovilismo, autos, teleespectador, teleespectador2"
3280281,Sports,Every Team Needs The Spark - adidas F50i Messi Zidane,"adidas, F50, F50i, TUNIT, boot, football, film, zidane, zizou, messi, spark, champions, league, UCL, final"
3280282,Sports,Ronaldo deixa zagueiro sentado - Corinthians x Vasco 2009,"Ronaldo, Fen？meno, Corinthians, Vasco, Sentado, Copa do Brasil, 2009, Drible, Garrincha, Gênio"
3280283,Sports,Brazil vs Egypt 4-3 All The Goals  15-06-09 ,"Brazil, vs, Egypt, 4-3"
3280284,Sports,Strikeforce - Andrei Arlovski vs. Brett Rogers - Fight Results 06/06/09,"Strikeforce, Andrei, Arlovski, vs., Brett, Rogers, Fight, Results, 06/06/09, heavyweight, free, online"
3280285,Sports,Barcelona 2 - 0 Manchester United FINAL CHAMPIONS 2009,"Barcelona, vs, manchester, united, final, champions, 2009, barsa, bar？a, winner, uefa, etoo, lionel, messi"
3280286,Sports,Gol del Portero Cobe？o Jornada 38 Liga Adelante Rayo Vallecano 1-2 Elche 24/MAYO/2009,"Gol, del, Portero, Cobe？o, Jornada, 38, Liga, Segunda, Division, Espa？a, Rayo, Vallecano, 1-2, Elche, 24/MAYO/2009"
3280287,Sports,Nicklas Kronwall DESTROYS Martin Havlat - WCF 2009 [ Versus Feed ],"nicklas, kronwall, hit, martin, havlat, hits, massive, body, check, destroy, devastating, detroit, red, wings, chicago, blackhawks, bone, crushing, nhl, hockey, stanley, cup, playoffs, western, conference, finals, versus, DayWalk3r, HockeyWebCast"
3280289,Sports,MVPs - Kobe & LeBron  Celebration ,"Kobe, Bryant, LeBron, James, Nike, Basketball, Most, Valuable, Puppets, MVPs, NBA, Playoffs, Finals"
3280290,Sports,NBA Orlando Magic vs Cleveland Cavaliers Game 2 LeBron James Winning 3-point shot,"Lebron, James, Cleveland, Cavaliers, The, Best, MVP, NBA, 3-point, Shot, Orlando, Magic, Winning"
3280291,Sports,Top 10 Goals - 2009 NHL Conference Finals,"chicago, kane, toews, crosby, malkin, zetterberg, franzen, datsyuk, blackhawks, pittsburgh, penguins, carolina, hurricanes, detroit, red, wings, conference, finals, nhl, playoffs, stanley, cup, highlights, hockey, video, winter, action, talk, extreme, combat"
3280292,Sports,TNA: Tara Makes Her TNA Debut,"tna, wrestling, victoria"
3280294,Sports,Tenerife 2 - 0 Xerez : Iglesias Villanueva vuela es arollado por un jugador del Xerez,Iglesias Villanueva
3280295,Sports,Ref gets tackled,"Iglesias Villanueva, tackle, Tenerife, Xerez, Spain, Leon, Red card"
3280296,Sports,LeBron James - Game 2 buzzer beater vs. Magic  05/22/09  HQ,"LeBron, James, Buzzer, Beater, Game, Winner, Cleveland, Cavaliers, Orlando, Magic, NBA, Eastern, Conference, Finals"
3280297,Sports,lakers vs nuggets game 6 2009 nba playoffs.. kobe bryant 35 pts.. lakers advance to nba finals!!,"los, angeles, lakers, versus, vs, at, denver, nuggets, game, highlights, advance, to, nba, finals, kobe, bryant, 35, points, three, pointer, clutch, tomahawk, dunk, and, carmelo, anthony, lamar, odom, pau, gasol, poster, on, chris, anderson, birdman, steal, assist, bloack, crossover, alleyoop, trevor, ariza, plays, lalousse24, tnt, inside, the, espn, abc, western, conference, lebron, james, cavaliers, orlando, magic, dwight, howard, luke, walton, posterizes, melo"
3280298,Sports,Fieles a La Roja - Contágiate,"Fieles a la roja, Yo soy fiel a la roja, Selección espa？ola, La roja, roja, camiseta, fieles, espa？a, xavi, xabi, iniesta, torres, casillas, iker, pujol, piqué, pandemia, virus, gripe, méxico, mundial, sudáfrica, partido, eurocopa, liga, fiel"
3280299,Sports,lakers vs magic game 4 nba finals overtime. kobe 32 pts. derek fisher clutch. lakers win !!,"los, angeles, lakers, versus, vs, at, orlando, magic, game, nba, finals, highlights, plays, overtime, derek, fisher, winner, buzzer, beater, three, pointer, kobe, bryant, 32, points, dunk, alleyoop, pullup, elbow, jameer, nelson, in, the, face, dwight, howard, miss, free, throws, espn, tnt, lalousse24, pau, gasol, micheal, pietrus, fight, dirty, lamar, odom, technical, push, back, kaka, real, madrid, cristiano, ronaldo"
3280300,Sports,Dwight Howard: Best Blocks of the 2009 Playoffs,"nba, amazing, highlights, Dwight, Howards, playoffs, Magic, block, rejection"
3280302,Sports,Egypt - Italy 0-1 Goal Egypt Confederection Cup 18/06/09 HQ,"Egypt, Italy, 0-1, Goal, Confederection, Cup, 18/06/09, HQ, HIGHLIGHTS, COPPA, MONDIALI, 2010, EUROPEI, PIRLO, DE, ROSSI, MILAN, INTER, LAZO, ITALIA, NAZIONALE"
3280303,Sports,Sprite Slam Dunk Showdown: Top 10 Dunks,"nba, amazing, highlights, Sprite, Slam, Dunk, Showdown, 2009"
3280304,Sports,Randy Orton goes off on Mexican Reporter,"Randy Orton, WWE, Mexican, Reporter, WWE Champion, Triple H, Vince McMahon, Batista, Ric Flair, Deportes, Fragile, Pissed off, Extreme Rules, Wrestlemania, WWE Tour of Mexico, 2009"
3280305,Sports,"Pau Gasol fouled hard by Mickael Pietrus, Lakers Vs Magic, NBA Finals game 4.","pau, gasol, mickael, pietrus, lakers, magic, 2009, nba, finals"
3280306,Sports,Jornada 38 - Liga Adelante - Rayo Vallecano - 1 - Elche - 2 - Resumen Completo,"elche cf, rayo vallecano, claudio barragan, pepe mel, miguel, jaime, oscar rubio"
3280307,Sports,Stop That Pigeon - bird taken out by cricket ball,"British, Cricket, Dickie Bird, Twenty, Twenty20, Yorkshire, Lancashire, pigeon, killed, Jacques, Rudolph, sport, blooper, not fail, LOL, WTF, UK, May 29th, 2009"
3280308,Sports,UFC 99 LIVE Tomorrow!,"UFC, 99, Ultimate, Fighting, Championship, Franklin, Silva, Mixed, Martial, Arts, MMA, Combat, Sports"
3280309,Sports,How many pushups can Charles Barkley Do?,"nba, amazing, highlights, Charles, Barkley, Dwyane, Wade, Pushups, funny, 35, TNT, Basketball, Legend"
3280311,Sports,UFC 98: Dana White on Lyoto Machida s Win,"FOX, Fight, Game, Mike, Straka, Dana, White, Rashad, Evans, Lyoto, Machida, knockout, UFC, 98, mma, mixed, martial, arts, fighting, cage, octagon, boxing, karate, championship, light, heavyweight, bout, Las, Vegas, MGM, Grand, arena, sparring, Frankie, Edgar, Sean, Sherk"
3280312,Sports,An All-Access Look at Game 1 of the Finals,"nba, amazing, highlights, all, access, playoff, finals, magic, lakers"
3280313,Sports,Bodybuilder Prince Fontenot ready to compete,"bodybuilder, prince, fontenot, bodybuilding, npc, lone, star, muscle, muscular, mostmuscular, biceps"
3280314,Sports,LeBron James Hits the Amazing Game-Winner,"nba, amazing, highlights, LeBron, James, Cleveland, Cavaliers, game, winner, playoff"
3280315,Sports,Cristiano Ronaldo - Bye Bye Bye  Hala Madrid  ||HD||,"cristiano, ronaldo, bye, real, madrid, transfer, official, goodbye, cr7, cr9, zidane, new, record, bid, ￡80, million, euros, 93"
3280316,Sports,Lakers vs Magic Game 4 Highlights - 2009 NBA Finals - Lakers win 99-91 in OT - Jalen Rose on ESPN,"lakers, magic, nba, finals, game, four, highlights, 2009, playoffs, orlando, los, angeles, vs, versus, derek, fisher, three, point, pointer, tying, overtime, kobe, bryant, jalentv, jalen, rose, espn, dwight, howard, hedo, turkoglu, half, courter, trick, shot"
3280317,Sports,Cricket ball kills a pigeon!,"jacques, rudolph, kills, pigeon, cricket, ball, Yorkshire, Lancashire, twenty20, headingley, 20, twenty"
3280318,Sports,Contestazione Paolo Maldini Curva Sud  Serie A Live 24/05/2009 ,"Contestazione, Paolo, Maldini, Curva, Sud, San, Siro, Milan, SerieA, Italy, Addio, Calcio, Capitano, Franco, Baresi, Arrigo, Sacchi, Carlo, Ancelotti, Silvio, Berlusconi, Ultras, Tifosi, Tifo"
3280319,Sports,Football mascot punches player in the face,"Football, mascot, punches, player, in, the, face, Norwegian, match."
3280320,Sports,Wanderlei Silva vs. Rich Franklin UFC 99,"Wanderlei, Silva, vs., Rich, Franklin, UFC, 99, The, Comeback"
3280321,Sports,"Julian Simon thinks he s the winner of the 125cc Catalan Grand Prix, June 14, 2009","julian, simon, assumed, winner, 125cc, catalan, grand, prix"
3280322,Sports,Dwight Howard vitaminwater Ad  - Dwight vs Dwight,"dwight, howard, vitaminwater, vitamin water, nba, finals, magic, lakers, hoops, basketball, superman, playoffs, kobe, lebron, debate, impersonations, rick, james, spoof, superfreak, arnold, schwarzenegger"
3280323,Sports,Pittsburgh Penguins - How They Got There,"crosby, malkin, zetterberg, franzen, datsyuk, blackhawks, pittsburgh, penguins, detroit, red, wings, conference, finals, nhl, playoffs, stanley, cup, highlights, hockey, video, winter, action, talk, extreme, combat"
3280324,Sports,Polish fan vs reporter,"Football, Soccer, Pi？ka, No？na, Kibice, Motor, Lublin, Lech, Poznań, ？KS, ？ódz, Ustawka, Interwencja, Polska, Chuligan, Reporta？, Dziennikarz, Hiena, Hooligans, Poland, Polish, Fight, Ultras, Fan, Fans, Supporters, Uk？ad, Poci？g, Zadyma, hardcore, jestem, hardcorem, Awantura, riot, police, sex"
3280325,Sports,June 2009 ULTRA bodybuilding clips,"bodybuilder, bodybuilding, biceps, pecs, muscle, muscular, mostmuscular, physique, posing, flexing, NPC, IFBB, musclemania, photos"
3280326,Sports,Lakers vs Magic Game 3 Highlights - 2009 NBA Finals - Orlando beats LA 108-104,"lakers, magic, nba, finals, game, three, highlights, 2009, playoffs, vs, versus, los, angeles, la, orlando, kobe, bryant, dwight, howard, jalen, rose, jalentv, two, one, four, rafer, alston, hedo, turkoglu, courtney, lee, pau, gasol, lamar, odom"
3280327,Sports,Incredible miss: South Africa - Iraq,"south africa, iraq, parker, mashego, fifa confederations cup, 2009, funny, incredible, goal, miss, football"
3280328,Sports,Jose Canseco MMA Fight Video Knockout,"jose canseco, mma, fight, video, knockout, giant silva"
3280329,Sports,Samuel Eto o and Seydou Keita s Special Practice,"PUMA, Eto o, Keita, Champions League, Football, Soccer, Pitbulls, Funny, Running, Barcelona, Barca"
3280330,Sports,videos de risa,"recopilacion, de, videos, humor"
3280331,Sports,brasil - egypt 1-1 Confederations Cup,"brasil, egypt, 1-1, Confederations, Cup"
3280332,Sports,Rossi vs Lorenzo at the 2009 Catalunya Grand Prix,"MotoGP, Valentino+Rossi, Jorge+Lorenzo, Catalunya, Fiat+Yamaha+Team"
3280333,Sports,Barkley and Wade Go 1 on 1,"nba, amazing, highlights, Dwyane, Wade, Charles, Barkley, Miami, Heat, TNT, on, Playoffs"
3280334,Sports,Lebron James Game Winning Shot Live NBA Playoffs 2009 Game 2 Cleveland Cavaliers vs. Orlando Magics,"lebron james, turkoglu, cleveland cavaliers, orlando magics, 2009, nba playoffs, nba, espn, tnt, game winning shot"
3280335,Sports,RANDY ORTON vs. EL FURBY DE TELEVISA DEPORTES,"randy, orton, wwe, en, mexico, lucha, libre, televisa, deportes, teleespectador, teleespectador2"
3280336,Sports,Mascota Del Junior Tiburon Willie,"Mascota, del, Junior, Willie"
3280337,Sports,Contestazione Maldini dopo Milan - Roma,"Contestazione, Maldini, dopo, Milan, Roma"
3280338,Sports,Female MMA Fighter  Cris Cyborg  Chokes out Reporter During Interview,"gina carano, cris cyborg, showtime, strikeforce, mma, female fighting, aaron tru, mmaworldwide, choked out, ufc, fighting, submissions, rear naked choke, wrestling, mma reporter, bjj, cleber, cleber jui jitsu, huntington beach, brasil, chute box academy, bloopers, interviews gone bad, sports"
3280339,Sports,Kronwall Hits Havlat - Wings at Blackhawks Game 3 - May 22 09,"nhl, ice, hockey, referee, hit, massive, boom, concussion, knock, out, ko, tko, fight, penalty, head, shot, headshot, cheapshot, cheap, history, jumping, elbow, shoulder, controversial, cbc, jim, hughson, craig, simpson, babcock, dan, o hallaran, skates, dangerous"
3280340,Sports,KSV ROESELARE - RAFC - Anthony Van Loo hartstilstand,"voetbal, hartsilstand, ksv, roeselare, royal, antwerp, fc, soccer, football, cardiac, arrest, heart"
3280341,Sports,Ecuador - Argentina 2-0 ~ ALL GOALS in HQ ~ WC 2010 Qualifiers,"ecuador, argentina, 2-0, vs, 2:0, all, goals, in, HQ, HD, full, highlights, 10.06.2009, 10/06/2009, 11.06.2009, 11/06/2009, 11.6.2009, 11/6/2009, 11.06, 10.06, 11/6, 10.6, 2009, 09, goal, gol, gollazo, golazzo, golazo, Walter, Ayovi, Pablo, Palacios, messi, WC, 2010, Qualifiers, Qualifiying, Qualification, world, cup, south, africa, mundial, goles, Argentine, Equateur, 0-2, eqwador, argentin,  2-0 , eliminatorias, sudamericanas"
3280343,Sports,NBA Finals:  All Access Game 5,"nba, amazing, highlights, Los, Angeles, Lakers, Orlando, Magic, 2009, Fianls, Finals, All, Access, Championship, Kobe, Bryant, MP"
3280344,Sports,2009 NBA Finals: Game 2 All Access Look,"nba, amazing, highlights, 2009, FInals, Game, Los, Angeles, Lakers, Orlando, Magic"
3280345,Sports,Masters bodybuilder Lance Johnson training,"bodybuilder, lance, johnson, bodybuilding, muscle, muscular, mostmuscular, biceps, triceps, npc"
3280346,Travel&Events,JOE JONAS Single Ladies Beyonce Taylor Swift You re Not Sorry Miley Cyrus The Climb,"Joe Jonas, Single Ladies, Beyonce, Jonas Brothers, YouTube, Account, Suspended, jonasbrothersmusic, Paranoid, Taylor, Swift, You re, Not, Sorry, Miley Cyrus, The, Climb, Hannah, Montana, Movie, Breakup, Fifteen, Miley, Cyrus, Dances, Hilarious, Funny, Parody, New, Moon, Twilight, MTV, Music, Awards"
3280347,Travel&Events,"The end of Newschannel 5 @ 11PM on May 22, 2009","22, 11pm, end, of, newscast"
3280348,Travel&Events,SUSAN BOYLE Semi Final Winner HD Memory Cats Musical Britains Got Talent I Dreamed A Dream,"Susan Boyle, Memory, Semi Final, Cats, Memories, Musical, I Dreamed A Dream, Britains Got Talent, SHAHEEN, JAFARGHOLI, Living, Without, You, Semi, Final"
3280350,Travel&Events,Ran over by Ford Fiesta?!,"mystery, guitar, man, mysteryguitarman, mgm, 2011, ford, fiesta, car, fiestamovement, sony, webbie"
3280352,Travel&Events,Mujer Invisible,"Mujer, Invisible"
3280353,Travel&Events,UFO over King s Dominion,"Vado, UFO, King s, Kings, Dominion, Drop, tower, circle, in, the, sky, smoke, ring, volcano"
3280354,Travel&Events,"Infinitely yours, Seoul  PAN - TVXQ, SNSD, Super Junior ","Seoul, Manchester, United"
3280355,Travel&Events,TAYLOR SWIFT Today Show You Belong With me SUPER HD Love Story White Horse,"Taylor Swift, Today Show, You Belong WIth Me, Love Story, Taylor, Swift, White Horse, Our Song, Teardrops On My Guitar, Interview"
3280356,Travel&Events,iPhone 3Gs 2nd Video,"iPhone, 3Gs"
3280357,Travel&Events,"Infinitely yours, Seoul  Japan - TVXQ ","Seoul, Manchester, United"
3280358,Travel&Events,De Zware Voet - Waarom niet eens gewoon meewerken?,"96116156716, 36"
3280359,Travel&Events,The Greatest Guitar Hero Video Ever!,"guitar, hero, 100.7, wzlx, aerosmith, opening, act, contest, fan, club, on, stage, backstage, video, fire, flames, rag, doll, steve, tyler, joe, perry, expert, easy, mode, dropkick, murphys, rock, band, comcast, center, free, concert, tickets, votes, livin, the, edge, get, grip, music, drums, meet, greet, joey, krammer, heather, mcnamara"
3280360,Travel&Events,2nd Beatbox Battle World Championship free livestream,"beatbox, battle, 2nd, world, championship, livestream, be, club"
3280361,Travel&Events,"06 17 09 Storm Chase - Austin, MN","Austin, MN Tornado"
3280362,Travel&Events,"China Vs Germany, goals 29/05/2009/ International Friendly-Match",China Vs Germany
3280363,Travel&Events,Dont mess with me,"TsimFuckis, death, to, the, haters, fuckubitchesandhaterz, fuck, bitches, and, haterz"
3280364,Travel&Events,"Champions League: FC Barcelona, 2-Manchester United, 0 ？？Bar？a Campeón de Europa 2008-09!!","fc barcelona, bar？a, manchester united, messi, eto o, cristiano, ronaldo, roma, olímpico, champions league, champions, podcast, radio, barcelona"
3280365,Travel&Events,American Idol Kris Allen sings Heartless at Disney World,"Kris, Allen, American, Idol, Experience, Heartless, Walt, Disney, World, winner, perform, sing, song"
3280366,Travel&Events,Air France Flight AF 447,"air france flight AF 447, 447, af, flight, airbus, airbus a330-200, crew, 228, passenger, paris, disappeared, lost, 08:00"
